NO_OF_FRAMES	23509
NO_OF_CAMERAS	9
NO_OF_MARKERS	0
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-11-03, 08:13:12.823	321964.51460860
DATA_INCLUDED	3D
MARKER_NAMES
TRAJECTORY_TYPES
Frame	Time	
14195	47.31333	
14196	47.31667	
14197	47.32000	
14198	47.32333	
14199	47.32667	
14200	47.33000	
14201	47.33333	
14202	47.33667	
14203	47.34000	
14204	47.34333	
14205	47.34667	
14206	47.35000	
14207	47.35333	
14208	47.35667	
14209	47.36000	
14210	47.36333	
14211	47.36667	
14212	47.37000	
14213	47.37333	
14214	47.37667	
14215	47.38000	
14216	47.38333	
14217	47.38667	
14218	47.39000	
14219	47.39333	
14220	47.39667	
14221	47.40000	
14222	47.40333	
14223	47.40667	
14224	47.41000	
14225	47.41333	
14226	47.41667	
14227	47.42000	
14228	47.42333	
14229	47.42667	
14230	47.43000	
14231	47.43333	
14232	47.43667	
14233	47.44000	
14234	47.44333	
14235	47.44667	
14236	47.45000	
14237	47.45333	
14238	47.45667	
14239	47.46000	
14240	47.46333	
14241	47.46667	
14242	47.47000	
14243	47.47333	
14244	47.47667	
14245	47.48000	
14246	47.48333	
14247	47.48667	
14248	47.49000	
14249	47.49333	
14250	47.49667	
14251	47.50000	
14252	47.50333	
14253	47.50667	
14254	47.51000	
14255	47.51333	
14256	47.51667	
14257	47.52000	
14258	47.52333	
14259	47.52667	
14260	47.53000	
14261	47.53333	
14262	47.53667	
14263	47.54000	
14264	47.54333	
14265	47.54667	
14266	47.55000	
14267	47.55333	
14268	47.55667	
14269	47.56000	
14270	47.56333	
14271	47.56667	
14272	47.57000	
14273	47.57333	
14274	47.57667	
14275	47.58000	
14276	47.58333	
14277	47.58667	
14278	47.59000	
14279	47.59333	
14280	47.59667	
14281	47.60000	
14282	47.60333	
14283	47.60667	
14284	47.61000	
14285	47.61333	
14286	47.61667	
14287	47.62000	
14288	47.62333	
14289	47.62667	
14290	47.63000	
14291	47.63333	
14292	47.63667	
14293	47.64000	
14294	47.64333	
14295	47.64667	
14296	47.65000	
14297	47.65333	
14298	47.65667	
14299	47.66000	
14300	47.66333	
14301	47.66667	
14302	47.67000	
14303	47.67333	
14304	47.67667	
14305	47.68000	
14306	47.68333	
14307	47.68667	
14308	47.69000	
14309	47.69333	
14310	47.69667	
14311	47.70000	
14312	47.70333	
14313	47.70667	
14314	47.71000	
14315	47.71333	
14316	47.71667	
14317	47.72000	
14318	47.72333	
14319	47.72667	
14320	47.73000	
14321	47.73333	
14322	47.73667	
14323	47.74000	
14324	47.74333	
14325	47.74667	
14326	47.75000	
14327	47.75333	
14328	47.75667	
14329	47.76000	
14330	47.76333	
14331	47.76667	
14332	47.77000	
14333	47.77333	
14334	47.77667	
14335	47.78000	
14336	47.78333	
14337	47.78667	
14338	47.79000	
14339	47.79333	
14340	47.79667	
14341	47.80000	
14342	47.80333	
14343	47.80667	
14344	47.81000	
14345	47.81333	
14346	47.81667	
14347	47.82000	
14348	47.82333	
14349	47.82667	
14350	47.83000	
14351	47.83333	
14352	47.83667	
14353	47.84000	
14354	47.84333	
14355	47.84667	
14356	47.85000	
14357	47.85333	
14358	47.85667	
14359	47.86000	
14360	47.86333	
14361	47.86667	
14362	47.87000	
14363	47.87333	
14364	47.87667	
14365	47.88000	
14366	47.88333	
14367	47.88667	
14368	47.89000	
14369	47.89333	
14370	47.89667	
14371	47.90000	
14372	47.90333	
14373	47.90667	
14374	47.91000	
14375	47.91333	
14376	47.91667	
14377	47.92000	
14378	47.92333	
14379	47.92667	
14380	47.93000	
14381	47.93333	
14382	47.93667	
14383	47.94000	
14384	47.94333	
14385	47.94667	
14386	47.95000	
14387	47.95333	
14388	47.95667	
14389	47.96000	
14390	47.96333	
14391	47.96667	
14392	47.97000	
14393	47.97333	
14394	47.97667	
14395	47.98000	
14396	47.98333	
14397	47.98667	
14398	47.99000	
14399	47.99333	
14400	47.99667	
14401	48.00000	
14402	48.00333	
14403	48.00667	
14404	48.01000	
14405	48.01333	
14406	48.01667	
14407	48.02000	
14408	48.02333	
14409	48.02667	
14410	48.03000	
14411	48.03333	
14412	48.03667	
14413	48.04000	
14414	48.04333	
14415	48.04667	
14416	48.05000	
14417	48.05333	
14418	48.05667	
14419	48.06000	
14420	48.06333	
14421	48.06667	
14422	48.07000	
14423	48.07333	
14424	48.07667	
14425	48.08000	
14426	48.08333	
14427	48.08667	
14428	48.09000	
14429	48.09333	
14430	48.09667	
14431	48.10000	
14432	48.10333	
14433	48.10667	
14434	48.11000	
14435	48.11333	
14436	48.11667	
14437	48.12000	
14438	48.12333	
14439	48.12667	
14440	48.13000	
14441	48.13333	
14442	48.13667	
14443	48.14000	
14444	48.14333	
14445	48.14667	
14446	48.15000	
14447	48.15333	
14448	48.15667	
14449	48.16000	
14450	48.16333	
14451	48.16667	
14452	48.17000	
14453	48.17333	
14454	48.17667	
14455	48.18000	
14456	48.18333	
14457	48.18667	
14458	48.19000	
14459	48.19333	
14460	48.19667	
14461	48.20000	
14462	48.20333	
14463	48.20667	
14464	48.21000	
14465	48.21333	
14466	48.21667	
14467	48.22000	
14468	48.22333	
14469	48.22667	
14470	48.23000	
14471	48.23333	
14472	48.23667	
14473	48.24000	
14474	48.24333	
14475	48.24667	
14476	48.25000	
14477	48.25333	
14478	48.25667	
14479	48.26000	
14480	48.26333	
14481	48.26667	
14482	48.27000	
14483	48.27333	
14484	48.27667	
14485	48.28000	
14486	48.28333	
14487	48.28667	
14488	48.29000	
14489	48.29333	
14490	48.29667	
14491	48.30000	
14492	48.30333	
14493	48.30667	
14494	48.31000	
14495	48.31333	
14496	48.31667	
14497	48.32000	
14498	48.32333	
14499	48.32667	
14500	48.33000	
14501	48.33333	
14502	48.33667	
14503	48.34000	
14504	48.34333	
14505	48.34667	
14506	48.35000	
14507	48.35333	
14508	48.35667	
14509	48.36000	
14510	48.36333	
14511	48.36667	
14512	48.37000	
14513	48.37333	
14514	48.37667	
14515	48.38000	
14516	48.38333	
14517	48.38667	
14518	48.39000	
14519	48.39333	
14520	48.39667	
14521	48.40000	
14522	48.40333	
14523	48.40667	
14524	48.41000	
14525	48.41333	
14526	48.41667	
14527	48.42000	
14528	48.42333	
14529	48.42667	
14530	48.43000	
14531	48.43333	
14532	48.43667	
14533	48.44000	
14534	48.44333	
14535	48.44667	
14536	48.45000	
14537	48.45333	
14538	48.45667	
14539	48.46000	
14540	48.46333	
14541	48.46667	
14542	48.47000	
14543	48.47333	
14544	48.47667	
14545	48.48000	
14546	48.48333	
14547	48.48667	
14548	48.49000	
14549	48.49333	
14550	48.49667	
14551	48.50000	
14552	48.50333	
14553	48.50667	
14554	48.51000	
14555	48.51333	
14556	48.51667	
14557	48.52000	
14558	48.52333	
14559	48.52667	
14560	48.53000	
14561	48.53333	
14562	48.53667	
14563	48.54000	
14564	48.54333	
14565	48.54667	
14566	48.55000	
14567	48.55333	
14568	48.55667	
14569	48.56000	
14570	48.56333	
14571	48.56667	
14572	48.57000	
14573	48.57333	
14574	48.57667	
14575	48.58000	
14576	48.58333	
14577	48.58667	
14578	48.59000	
14579	48.59333	
14580	48.59667	
14581	48.60000	
14582	48.60333	
14583	48.60667	
14584	48.61000	
14585	48.61333	
14586	48.61667	
14587	48.62000	
14588	48.62333	
14589	48.62667	
14590	48.63000	
14591	48.63333	
14592	48.63667	
14593	48.64000	
14594	48.64333	
14595	48.64667	
14596	48.65000	
14597	48.65333	
14598	48.65667	
14599	48.66000	
14600	48.66333	
14601	48.66667	
14602	48.67000	
14603	48.67333	
14604	48.67667	
14605	48.68000	
14606	48.68333	
14607	48.68667	
14608	48.69000	
14609	48.69333	
14610	48.69667	
14611	48.70000	
14612	48.70333	
14613	48.70667	
14614	48.71000	
14615	48.71333	
14616	48.71667	
14617	48.72000	
14618	48.72333	
14619	48.72667	
14620	48.73000	
14621	48.73333	
14622	48.73667	
14623	48.74000	
14624	48.74333	
14625	48.74667	
14626	48.75000	
14627	48.75333	
14628	48.75667	
14629	48.76000	
14630	48.76333	
14631	48.76667	
14632	48.77000	
14633	48.77333	
14634	48.77667	
14635	48.78000	
14636	48.78333	
14637	48.78667	
14638	48.79000	
14639	48.79333	
14640	48.79667	
14641	48.80000	
14642	48.80333	
14643	48.80667	
14644	48.81000	
14645	48.81333	
14646	48.81667	
14647	48.82000	
14648	48.82333	
14649	48.82667	
14650	48.83000	
14651	48.83333	
14652	48.83667	
14653	48.84000	
14654	48.84333	
14655	48.84667	
14656	48.85000	
14657	48.85333	
14658	48.85667	
14659	48.86000	
14660	48.86333	
14661	48.86667	
14662	48.87000	
14663	48.87333	
14664	48.87667	
14665	48.88000	
14666	48.88333	
14667	48.88667	
14668	48.89000	
14669	48.89333	
14670	48.89667	
14671	48.90000	
14672	48.90333	
14673	48.90667	
14674	48.91000	
14675	48.91333	
14676	48.91667	
14677	48.92000	
14678	48.92333	
14679	48.92667	
14680	48.93000	
14681	48.93333	
14682	48.93667	
14683	48.94000	
14684	48.94333	
14685	48.94667	
14686	48.95000	
14687	48.95333	
14688	48.95667	
14689	48.96000	
14690	48.96333	
14691	48.96667	
14692	48.97000	
14693	48.97333	
14694	48.97667	
14695	48.98000	
14696	48.98333	
14697	48.98667	
14698	48.99000	
14699	48.99333	
14700	48.99667	
14701	49.00000	
14702	49.00333	
14703	49.00667	
14704	49.01000	
14705	49.01333	
14706	49.01667	
14707	49.02000	
14708	49.02333	
14709	49.02667	
14710	49.03000	
14711	49.03333	
14712	49.03667	
14713	49.04000	
14714	49.04333	
14715	49.04667	
14716	49.05000	
14717	49.05333	
14718	49.05667	
14719	49.06000	
14720	49.06333	
14721	49.06667	
14722	49.07000	
14723	49.07333	
14724	49.07667	
14725	49.08000	
14726	49.08333	
14727	49.08667	
14728	49.09000	
14729	49.09333	
14730	49.09667	
14731	49.10000	
14732	49.10333	
14733	49.10667	
14734	49.11000	
14735	49.11333	
14736	49.11667	
14737	49.12000	
14738	49.12333	
14739	49.12667	
14740	49.13000	
14741	49.13333	
14742	49.13667	
14743	49.14000	
14744	49.14333	
14745	49.14667	
14746	49.15000	
14747	49.15333	
14748	49.15667	
14749	49.16000	
14750	49.16333	
14751	49.16667	
14752	49.17000	
14753	49.17333	
14754	49.17667	
14755	49.18000	
14756	49.18333	
14757	49.18667	
14758	49.19000	
14759	49.19333	
14760	49.19667	
14761	49.20000	
14762	49.20333	
14763	49.20667	
14764	49.21000	
14765	49.21333	
14766	49.21667	
14767	49.22000	
14768	49.22333	
14769	49.22667	
14770	49.23000	
14771	49.23333	
14772	49.23667	
14773	49.24000	
14774	49.24333	
14775	49.24667	
14776	49.25000	
14777	49.25333	
14778	49.25667	
14779	49.26000	
14780	49.26333	
14781	49.26667	
14782	49.27000	
14783	49.27333	
14784	49.27667	
14785	49.28000	
14786	49.28333	
14787	49.28667	
14788	49.29000	
14789	49.29333	
14790	49.29667	
14791	49.30000	
14792	49.30333	
14793	49.30667	
14794	49.31000	
14795	49.31333	
14796	49.31667	
14797	49.32000	
14798	49.32333	
14799	49.32667	
14800	49.33000	
14801	49.33333	
14802	49.33667	
14803	49.34000	
14804	49.34333	
14805	49.34667	
14806	49.35000	
14807	49.35333	
14808	49.35667	
14809	49.36000	
14810	49.36333	
14811	49.36667	
14812	49.37000	
14813	49.37333	
14814	49.37667	
14815	49.38000	
14816	49.38333	
14817	49.38667	
14818	49.39000	
14819	49.39333	
14820	49.39667	
14821	49.40000	
14822	49.40333	
14823	49.40667	
14824	49.41000	
14825	49.41333	
14826	49.41667	
14827	49.42000	
14828	49.42333	
14829	49.42667	
14830	49.43000	
14831	49.43333	
14832	49.43667	
14833	49.44000	
14834	49.44333	
14835	49.44667	
14836	49.45000	
14837	49.45333	
14838	49.45667	
14839	49.46000	
14840	49.46333	
14841	49.46667	
14842	49.47000	
14843	49.47333	
14844	49.47667	
14845	49.48000	
14846	49.48333	
14847	49.48667	
14848	49.49000	
14849	49.49333	
14850	49.49667	
14851	49.50000	
14852	49.50333	
14853	49.50667	
14854	49.51000	
14855	49.51333	
14856	49.51667	
14857	49.52000	
14858	49.52333	
14859	49.52667	
14860	49.53000	
14861	49.53333	
14862	49.53667	
14863	49.54000	
14864	49.54333	
14865	49.54667	
14866	49.55000	
14867	49.55333	
14868	49.55667	
14869	49.56000	
14870	49.56333	
14871	49.56667	
14872	49.57000	
14873	49.57333	
14874	49.57667	
14875	49.58000	
14876	49.58333	
14877	49.58667	
14878	49.59000	
14879	49.59333	
14880	49.59667	
14881	49.60000	
14882	49.60333	
14883	49.60667	
14884	49.61000	
14885	49.61333	
14886	49.61667	
14887	49.62000	
14888	49.62333	
14889	49.62667	
14890	49.63000	
14891	49.63333	
14892	49.63667	
14893	49.64000	
14894	49.64333	
14895	49.64667	
14896	49.65000	
14897	49.65333	
14898	49.65667	
14899	49.66000	
14900	49.66333	
14901	49.66667	
14902	49.67000	
14903	49.67333	
14904	49.67667	
14905	49.68000	
14906	49.68333	
14907	49.68667	
14908	49.69000	
14909	49.69333	
14910	49.69667	
14911	49.70000	
14912	49.70333	
14913	49.70667	
14914	49.71000	
14915	49.71333	
14916	49.71667	
14917	49.72000	
14918	49.72333	
14919	49.72667	
14920	49.73000	
14921	49.73333	
14922	49.73667	
14923	49.74000	
14924	49.74333	
14925	49.74667	
14926	49.75000	
14927	49.75333	
14928	49.75667	
14929	49.76000	
14930	49.76333	
14931	49.76667	
14932	49.77000	
14933	49.77333	
14934	49.77667	
14935	49.78000	
14936	49.78333	
14937	49.78667	
14938	49.79000	
14939	49.79333	
14940	49.79667	
14941	49.80000	
14942	49.80333	
14943	49.80667	
14944	49.81000	
14945	49.81333	
14946	49.81667	
14947	49.82000	
14948	49.82333	
14949	49.82667	
14950	49.83000	
14951	49.83333	
14952	49.83667	
14953	49.84000	
14954	49.84333	
14955	49.84667	
14956	49.85000	
14957	49.85333	
14958	49.85667	
14959	49.86000	
14960	49.86333	
14961	49.86667	
14962	49.87000	
14963	49.87333	
14964	49.87667	
14965	49.88000	
14966	49.88333	
14967	49.88667	
14968	49.89000	
14969	49.89333	
14970	49.89667	
14971	49.90000	
14972	49.90333	
14973	49.90667	
14974	49.91000	
14975	49.91333	
14976	49.91667	
14977	49.92000	
14978	49.92333	
14979	49.92667	
14980	49.93000	
14981	49.93333	
14982	49.93667	
14983	49.94000	
14984	49.94333	
14985	49.94667	
14986	49.95000	
14987	49.95333	
14988	49.95667	
14989	49.96000	
14990	49.96333	
14991	49.96667	
14992	49.97000	
14993	49.97333	
14994	49.97667	
14995	49.98000	
14996	49.98333	
14997	49.98667	
14998	49.99000	
14999	49.99333	
15000	49.99667	
15001	50.00000	
15002	50.00333	
15003	50.00667	
15004	50.01000	
15005	50.01333	
15006	50.01667	
15007	50.02000	
15008	50.02333	
15009	50.02667	
15010	50.03000	
15011	50.03333	
15012	50.03667	
15013	50.04000	
15014	50.04333	
15015	50.04667	
15016	50.05000	
15017	50.05333	
15018	50.05667	
15019	50.06000	
15020	50.06333	
15021	50.06667	
15022	50.07000	
15023	50.07333	
15024	50.07667	
15025	50.08000	
15026	50.08333	
15027	50.08667	
15028	50.09000	
15029	50.09333	
15030	50.09667	
15031	50.10000	
15032	50.10333	
15033	50.10667	
15034	50.11000	
15035	50.11333	
15036	50.11667	
15037	50.12000	
15038	50.12333	
15039	50.12667	
15040	50.13000	
15041	50.13333	
15042	50.13667	
15043	50.14000	
15044	50.14333	
15045	50.14667	
15046	50.15000	
15047	50.15333	
15048	50.15667	
15049	50.16000	
15050	50.16333	
15051	50.16667	
15052	50.17000	
15053	50.17333	
15054	50.17667	
15055	50.18000	
15056	50.18333	
15057	50.18667	
15058	50.19000	
15059	50.19333	
15060	50.19667	
15061	50.20000	
15062	50.20333	
15063	50.20667	
15064	50.21000	
15065	50.21333	
15066	50.21667	
15067	50.22000	
15068	50.22333	
15069	50.22667	
15070	50.23000	
15071	50.23333	
15072	50.23667	
15073	50.24000	
15074	50.24333	
15075	50.24667	
15076	50.25000	
15077	50.25333	
15078	50.25667	
15079	50.26000	
15080	50.26333	
15081	50.26667	
15082	50.27000	
15083	50.27333	
15084	50.27667	
15085	50.28000	
15086	50.28333	
15087	50.28667	
15088	50.29000	
15089	50.29333	
15090	50.29667	
15091	50.30000	
15092	50.30333	
15093	50.30667	
15094	50.31000	
15095	50.31333	
15096	50.31667	
15097	50.32000	
15098	50.32333	
15099	50.32667	
15100	50.33000	
15101	50.33333	
15102	50.33667	
15103	50.34000	
15104	50.34333	
15105	50.34667	
15106	50.35000	
15107	50.35333	
15108	50.35667	
15109	50.36000	
15110	50.36333	
15111	50.36667	
15112	50.37000	
15113	50.37333	
15114	50.37667	
15115	50.38000	
15116	50.38333	
15117	50.38667	
15118	50.39000	
15119	50.39333	
15120	50.39667	
15121	50.40000	
15122	50.40333	
15123	50.40667	
15124	50.41000	
15125	50.41333	
15126	50.41667	
15127	50.42000	
15128	50.42333	
15129	50.42667	
15130	50.43000	
15131	50.43333	
15132	50.43667	
15133	50.44000	
15134	50.44333	
15135	50.44667	
15136	50.45000	
15137	50.45333	
15138	50.45667	
15139	50.46000	
15140	50.46333	
15141	50.46667	
15142	50.47000	
15143	50.47333	
15144	50.47667	
15145	50.48000	
15146	50.48333	
15147	50.48667	
15148	50.49000	
15149	50.49333	
15150	50.49667	
15151	50.50000	
15152	50.50333	
15153	50.50667	
15154	50.51000	
15155	50.51333	
15156	50.51667	
15157	50.52000	
15158	50.52333	
15159	50.52667	
15160	50.53000	
15161	50.53333	
15162	50.53667	
15163	50.54000	
15164	50.54333	
15165	50.54667	
15166	50.55000	
15167	50.55333	
15168	50.55667	
15169	50.56000	
15170	50.56333	
15171	50.56667	
15172	50.57000	
15173	50.57333	
15174	50.57667	
15175	50.58000	
15176	50.58333	
15177	50.58667	
15178	50.59000	
15179	50.59333	
15180	50.59667	
15181	50.60000	
15182	50.60333	
15183	50.60667	
15184	50.61000	
15185	50.61333	
15186	50.61667	
15187	50.62000	
15188	50.62333	
15189	50.62667	
15190	50.63000	
15191	50.63333	
15192	50.63667	
15193	50.64000	
15194	50.64333	
15195	50.64667	
15196	50.65000	
15197	50.65333	
15198	50.65667	
15199	50.66000	
15200	50.66333	
15201	50.66667	
15202	50.67000	
15203	50.67333	
15204	50.67667	
15205	50.68000	
15206	50.68333	
15207	50.68667	
15208	50.69000	
15209	50.69333	
15210	50.69667	
15211	50.70000	
15212	50.70333	
15213	50.70667	
15214	50.71000	
15215	50.71333	
15216	50.71667	
15217	50.72000	
15218	50.72333	
15219	50.72667	
15220	50.73000	
15221	50.73333	
15222	50.73667	
15223	50.74000	
15224	50.74333	
15225	50.74667	
15226	50.75000	
15227	50.75333	
15228	50.75667	
15229	50.76000	
15230	50.76333	
15231	50.76667	
15232	50.77000	
15233	50.77333	
15234	50.77667	
15235	50.78000	
15236	50.78333	
15237	50.78667	
15238	50.79000	
15239	50.79333	
15240	50.79667	
15241	50.80000	
15242	50.80333	
15243	50.80667	
15244	50.81000	
15245	50.81333	
15246	50.81667	
15247	50.82000	
15248	50.82333	
15249	50.82667	
15250	50.83000	
15251	50.83333	
15252	50.83667	
15253	50.84000	
15254	50.84333	
15255	50.84667	
15256	50.85000	
15257	50.85333	
15258	50.85667	
15259	50.86000	
15260	50.86333	
15261	50.86667	
15262	50.87000	
15263	50.87333	
15264	50.87667	
15265	50.88000	
15266	50.88333	
15267	50.88667	
15268	50.89000	
15269	50.89333	
15270	50.89667	
15271	50.90000	
15272	50.90333	
15273	50.90667	
15274	50.91000	
15275	50.91333	
15276	50.91667	
15277	50.92000	
15278	50.92333	
15279	50.92667	
15280	50.93000	
15281	50.93333	
15282	50.93667	
15283	50.94000	
15284	50.94333	
15285	50.94667	
15286	50.95000	
15287	50.95333	
15288	50.95667	
15289	50.96000	
15290	50.96333	
15291	50.96667	
15292	50.97000	
15293	50.97333	
15294	50.97667	
15295	50.98000	
15296	50.98333	
15297	50.98667	
15298	50.99000	
15299	50.99333	
15300	50.99667	
15301	51.00000	
15302	51.00333	
15303	51.00667	
15304	51.01000	
15305	51.01333	
15306	51.01667	
